country,year,continent,life_expectancy,population,co2_emissions,electric_power_consumption,forest_area,individuals_using_the_internet,military_expenditure,people_practicing_open_defecation,people_using_at_least_basic_drinking_water_services,beer_consumption_per_capita
Angola,2017,Africa,61.68,30208628,0.829723217,,54.76262934,26,2.507982806,19.92073675,55.84290952,3.65
Angola,2018,Africa,62.144,31273533,0.755827619,,54.31740595,29,1.95578681,18.67839099,56.59174877,3.78
Angola,2019,Africa,62.448,32353588,0.753638205,,53.87217454,32.12939197,1.739070159,18.31929432,56.88303749,3.78
Angola,2020,Africa,62.261,33428486,0.592742968,,53.42695115,32.55014678,1.700178161,17.96832163,57.16773792,
Argentina,2000,South_America,73.576,36870796,3.587392038,2033.771811,12.19648554,7.038683086,1.148822677,2.293,96.29467974,1.79
Argentina,2001,South_America,73.755,37275644,3.360371185,2088.80763,12.08087142,9.780807285,1.184233542,2.149,96.53175832,1.9
Argentina,2002,South_America,73.932,37681743,3.117424829,2120.580398,11.9652573,10.88212438,1.091880479,2.119,96.76268593,2.08
Argentina,2003,South_America,74.107,38087866,3.351723713,2014.476878,11.84964318,11.91369655,1.060895057,2.027,96.98789954,2.03
Argentina,2004,South_America,74.28,38491970,3.672973996,2180.326931,11.73402906,16.03668411,0.883295359,1.983,97.20809699,2.04
Argentina,2005,South_America,74.451,38892924,3.753639235,2293.309488,11.61841495,17.72058337,0.847154784,1.978,97.42319597,2.42
Argentina,2006,South_America,74.62,39289876,3.94249129,2408.432958,11.50280083,20.9272021,0.788233877,1.976227394,97.63347995,2.57
Argentina,2007,South_America,74.787,39684303,4.102629636,2374.097592,11.38718671,25.94663294,0.792548175,1.925728699,97.83887029,2.75
Argentina,2008,South_America,74.952,40080159,4.172388531,2455.656081,11.27157259,28.11262348,0.762756475,1.875211469,98.03963014,3.16
Argentina,2009,South_America,75.116,40482786,3.867569967,2772.843291,11.15595848,34,0.886508577,1.824743276,98.23571573,3.23
Argentina,2010,South_America,75.278,40788453,4.099689714,2730.123367,11.04034436,45,0.814878105,1.774327746,98.42725533,3.32
Argentina,2011,South_America,75.439,41261490,4.280989353,2877.652653,10.9587129,51,0.764287094,1.724886697,98.61329285,3.5
Argentina,2012,South_America,75.598,41733271,4.264223782,2929.075029,10.87708144,55.8,0.784824721,1.675980846,98.79495003,3.29
Argentina,2013,South_America,75.756,42202935,4.342115069,3000.603523,10.79544998,59.9,0.83773643,1.627158149,98.85206691,3.35
Argentina,2014,South_America,75.913,42669500,4.209095633,2967.376558,10.71381852,64.7,0.878100919,1.578222119,98.90931952,3.37
Argentina,2015,South_America,76.068,43131966,4.301913876,3074.702071,10.63218706,68.04306411,0.850128583,1.549,98.96658815,3.39
Argentina,2016,South_America,76.308,43590368,4.201815869,,10.60039683,70.96898082,0.813140078,0,99.04137378,3.62
Argentina,2017,South_America,76.833,44044811,4.070111687,,10.55983688,74.29490687,0.856137916,0,0,3.62
Argentina,2018,South_America,76.999,44494502,3.975650744,,10.52037315,77.7,0.732300348,0,0,3.62
Argentina,2019,South_America,77.284,44938712,3.742029812,,10.48017861,79.94695203,0.699696134,0,0,3.62
Argentina,2020,South_America,75.892,45376763,3.40561754,,10.44071488,85.51438646,0.734492612,0,0,
Armenia,2000,Asia,71.409,3069597,1.159761363,1307.534428,11.68387777,1.300470022,3.560024873,0.075707442,95.22086305,0.18443
Armenia,2001,Asia,71.8,3050686,1.180062452,1297.564469,11.67657183,1.631094667,3.127249385,0.075540822,95.49284638,0.23541
Armenia,2002,Asia,72.112,3033976,1.028353516,1269.222726,11.66926589,1.960405046,2.697714749,0.075452466,95.78067376,0.1667
Armenia,2003,Asia,72.348,3017938,1.159732241,1236.331467,11.66195996,4.575217225,2.728372214,0.075393764,96.07533883,0.16786
Armenia,2004,Asia,72.513,3000715,1.25303469,1320.437994,11.65465402,4.899008571,2.741996705,0.069702155,96.3722248,0.21848
Armenia,2005,Asia,72.626,2981262,1.496010763,1440.32339,11.64734809,5.252983352,2.871931363,0.064025825,96.67127128,0.27547
Armenia,2006,Asia,72.716,2958301,1.51776299,1521.50331,11.64004215,5.631787777,2.947613156,0.058365731,96.97262891,0.36122
Armenia,2007,Asia,72.815,2932615,1.773161431,1639.79257,11.63273621,6.021253397,3.042574701,0.052721077,97.27617604,0.38343
Armenia,2008,Asia,72.946,2907615,1.956930356,1773.161496,11.62543028,6.21,3.395579363,0.047092496,97.58203679,0.41888
Armenia,2009,Asia,73.118,2888094,1.561583601,1669.409464,11.61812434,15.3,4.157049908,0.041479516,97.89011617,0.32738
Armenia,2010,Asia,73.331,2877314,1.508351244,1661.303268,11.61081841,25,4.265646056,0.035882412,98.2004766,0.4
Armenia,2011,Asia,73.572,2876536,1.71734338,1726.262758,11.60351247,32,3.853946441,0.030301184,98.51312626,0.34
Armenia,2012,Asia,73.82,2884239,1.983192027,1807.034572,11.59620653,37.5,3.583766919,0.024735834,98.82807295,0.25
Armenia,2013,Asia,74.056,2897593,1.89812717,1892.006869,11.5889006,41.9,3.997244557,0.019181538,99.14571586,0.43
Armenia,2014,Asia,74.273,2912403,1.881607737,1931.258117,11.58159466,54.62280586,3.943378265,0.013632583,99.44055835,0.52
Armenia,2015,Asia,74.467,2925559,1.825292244,1961.610395,11.57428872,59.10083377,4.239225786,0.011358461,99.5525667,0.49
Armenia,2016,Asia,74.664,2865835,1.767966404,,11.56691254,64.34602977,4.090349217,0.011156539,99.52935101,0.42
Armenia,2017,Asia,74.906,2851923,1.88339587,,11.55953635,64.74488433,3.849730577,0.01094746,99.53440756,0.49
Armenia,2018,Asia,75.064,2836557,2.013779381,,11.55216017,68.24505226,4.119886153,0.010731336,99.91482849,0.52
Armenia,2019,Asia,75.439,2820602,2.196552367,,11.54478398,66.54394969,4.787705841,0.010710951,99.92817193,0.52
Armenia,2020,Asia,72.173,2805608,2.404683762,,11.5374078,76.50770055,4.982543724,0.010683576,99.9415164,
Australia,2000,Oceania,79.23414634,19153000,17.7230721,10036.45778,17.15815576,46.75611561,1.829841913,0,99.71229832,5.07
Australia,2001,Oceania,79.63414634,19413000,17.80456395,10193.91218,17.12863335,52.68926643,1.870093879,0,99.71124501,4.8
Australia,2002,Oceania,79.93658537,19651400,17.9819247,10636.37769,17.09911094,60.564,1.873964621,0,99.71219332,4.97
Australia,2003,Oceania,80.23902439,19895400,17.72168373,10813.12273,17.06958853,62.757,1.846289689,0,99.73436091,4.96
Australia,2004,Oceania,80.4902439,20127400,18.17472687,10434.87439,17.04006613,62.814,1.827410769,0,99.75634373,4.57
Australia,2005,Oceania,80.84146341,20394800,18.14629201,10554.81582,17.01054372,63,1.80249268,0,99.77814769,4.62
Australia,2006,Oceania,81.04146341,20697900,18.14145349,10458.45019,16.98102131,66,1.822330926,0,99.79977738,4.63
Australia,2007,Oceania,81.29268293,20827600,18.52109701,10490.48454,16.9514989,69.45,1.815342245,0,99.82125589,4.63
Australia,2008,Oceania,81.39512195,21249200,18.30374802,10972.89174,16.92197649,71.67,1.798547172,0,99.84255603,4.69
Australia,2009,Oceania,81.54390244,21691700,18.22309955,10749.11055,16.89245408,74.25,1.926908956,0,99.86367093,4.68
Australia,2010,Oceania,81.69512195,22031750,17.59006927,10791.5931,16.86293167,76,1.856791362,0,99.88315015,4.51
Australia,2011,Oceania,81.89512195,22340024,17.29541584,10726.92818,16.95531026,79.48769771,1.757078228,0,99.89196863,4.31
Australia,2012,Oceania,82.04634146,22733465,17.02204223,10627.29387,17.04768884,79,1.671015795,0,99.90076728,4.14
Australia,2013,Oceania,82.14878049,23128129,16.44231571,10407.74031,17.14006743,83.45349717,1.639720581,0,99.90958842,4.04
Australia,2014,Oceania,82.3,23475686,15.83042152,10220.8873,17.23244601,84,1.772233857,0,99.9614791,4.02
Australia,2015,Oceania,82.4,23815995,15.863288,10071.39898,17.3248246,84.56051491,1.951027863,0,99.97000567,3.76
Australia,2016,Oceania,82.44878049,24190907,16.32033061,,17.42548771,86.54,2.088530879,0,99.96996668,3.87
Australia,2017,Oceania,82.5,24592588,16.1491503,,17.42291362,86.54504885,2.004234077,0,99.96993751,3.68
Australia,2018,Oceania,82.74878049,24963258,15.86571352,,17.42131456,90,1.895670079,0,99.96989377,3.71
Australia,2019,Oceania,82.9,25334826,15.59904536,,17.42131456,93.60991916,1.881043454,0,99.96985437,3.71
Australia,2020,Oceania,83.2,25649248,14.77613691,,17.42131456,96.39446689,2.010640099,0,99.96981765,
Austria,2000,Europe,78.12682927,8011566,7.929785513,6972.189816,46.51163354,33.73013295,0.98031858,0,100,6.8532
Austria,2001,Europe,78.57560976,8042293,8.444109161,7076.269483,46.54200194,39.18545018,0.908240041,0,100,6.59497
Austria,2002,Europe,78.67804878,8081957,8.583317475,7333.231953,46.57237033,36.56,0.883527837,0,100.000003,6.58281
Austria,2003,Europe,78.63170732,8121423,9.168343908,7427.656445,46.60273873,42.7,0.913640319,0,100.000003,6.69314
Austria,2004,Europe,79.1804878,8171966,9.2756141,7695.080037,46.63310713,54.28,0.893480466,0,100.000003,6.68129
Austria,2005,Europe,79.33170732,8227829,9.26611356,7808.157792,46.66347552,58,0.850142574,0,99.99999704,6.42642
Austria,2006,Europe,79.8804878,8268641,8.961569195,7977.681597,46.69384392,63.6,0.785813244,0,100.0000029,6.41038
Austria,2007,Europe,80.1804878,8295487,8.587801761,8244.401952,46.72421231,69.37,0.900457173,0,99.99999706,6.39019
Austria,2008,Europe,80.43170732,8321496,8.49967402,8207.474739,46.75458071,72.87,0.870705123,0,100,6.36804
Austria,2009,Europe,80.33170732,8343323,7.721143982,8233.014833,46.7849491,73.45,0.833379565,0,100,6.11278
Austria,2010,Europe,80.5804878,8363404,8.365014901,7944.796096,46.8153175,75.17,0.821232712,0,100.0000029,6.1
Austria,2011,Europe,80.98292683,8391643,8.135474381,8382.711154,46.85891905,78.7399931,0.790897558,0,100.0000029,6.1
Austria,2012,Europe,80.93658537,8429991,7.723614487,8425.167753,46.9025206,80.02999392,0.778464251,0,100.0000029,6.3
Austria,2013,Europe,81.13658537,8479823,7.753699576,8548.882199,46.94612215,80.6188,0.750825383,0,100.0000029,6.1
Austria,2014,Europe,81.4902439,8546356,7.260404228,8509.61158,46.9897237,80.99582496,0.747780095,0,100.0000028,6.2
Austria,2015,Europe,81.1902439,8642699,7.317158873,8355.841952,47.03332525,83.94014193,0.698138152,0,100,6.1
Austria,2016,Europe,81.64146341,8736668,7.290777216,,47.07695104,84.32374257,0.729737692,0,100,6.1
Austria,2017,Europe,81.64390244,8797566,7.487036755,,47.12045565,87.93558659,0.757279034,0,100,6.1
Austria,2018,Europe,81.69268293,8840521,7.141140211,,47.16396025,87.47913723,0.74502804,0,99.99999932,6.1
Austria,2019,Europe,81.89512195,8879920,7.263331201,,47.20746486,87.75220479,0.750359657,0,99.99999659,6.3
Austria,2020,Europe,81.19268293,8916864,6.632645737,,47.25096946,87.52942813,0.884127145,0,100,
Bahrain,2000,Asia,74.44,664610,23.8937121,20638.13743,0.521126761,6.153732546,3.961670969,0,99.91008053,0.53845
Bahrain,2001,Asia,74.635,697550,23.49652355,20014.74549,0.542253521,15.03863425,4.148081632,0,99.91751872,0.53557
Bahrain,2002,Asia,74.822,735140,23.42410876,20130.4566,0.563380282,18.05072089,4.611106606,0,99.92495691,0.53654
Bahrain,2003,Asia,74.999,778708,23.03816133,20016.59548,0.576388889,21.55494499,4.658832803,0,99.9323951,0.52568
Bahrain,2004,Asia,75.167,829846,21.60641891,19775.06331,0.589041096,21.45868051,4.044928848,0,99.93983329,0.52948
Bahrain,2005,Asia,75.326,889157,23.26923202,18983.04023,0.601351351,21.30373351,3.214381095,0,99.94727148,0.52709
Bahrain,2006,Asia,75.478,958423,23.46563028,21325.8176,0.621621622,28.24395243,3.102947728,0,99.95470968,0.50684
Bahrain,2007,Asia,75.625,1035924,22.20240095,21508.24845,0.633333333,32.91,2.956990234,0,99.96214787,0.48679
Bahrain,2008,Asia,75.77,1114645,22.21335064,20592.24422,0.644736842,51.95,2.800161369,0,99.96958606,0.46918
Bahrain,2009,Asia,75.913,1185075,20.8594387,18491.08909,0.664473684,53,3.61053525,0,99.97702425,0.46419
Bahrain,2010,Asia,76.057,1240864,20.92896507,17459.65445,0.682414698,55,3.277755942,0,99.98446244,0.47
Bahrain,2011,Asia,76.2,1278153,20.35750059,18038.23787,0.698826597,76.9999665,3.591497227,0,99.99190064,0.34
Bahrain,2012,Asia,76.342,1299942,20.90093256,17912.56602,0.716883117,88,3.844573702,0,99.99933883,0.36
Bahrain,2013,Asia,76.484,1315029,21.93867997,17849.25789,0.737662338,90.0000397,4.141451788,0,100,0.37
Bahrain,2014,Asia,76.624,1336073,22.66343283,18693.12388,0.757457847,90.50313348,4.418589461,0,100,0.38
Bahrain,2015,Asia,76.762,1371853,22.29101801,19596.9831,0.771208226,93.4783008,4.632877365,0,100,0.39
Bahrain,2016,Asia,79.557,1409661,21.49530987,,0.795892169,97.9999807,4.670635314,0,99.9276523,0.38
Bahrain,2017,Asia,79.689,1456834,20.94603778,,0.820512821,95.87813575,4.320737742,0,99.92571398,0.38
Bahrain,2018,Asia,79.857,1487340,20.73796173,,0.848329049,98.64467258,4.041086253,0,99.92377566,0.4
Bahrain,2019,Asia,80.019,1494188,22.06335481,,0.871794872,99.70150438,4.029861016,0,99.92183734,0.4
Bahrain,2020,Asia,79.174,1477469,21.97690781,,0.891719745,99.67103159,4.04564951,0,99.91989902,
Bangladesh,2000,Asia,65.447,127657862,0.169593942,97.16457802,14.75246293,0.071039423,1.357119181,16.77013429,94.73628029,0.00148
Bangladesh,2001,Asia,65.956,130088709,0.198172464,104.6077366,14.72789045,0.129807974,1.288422776,15.77866165,94.90442754,0.00147
Bangladesh,2002,Asia,66.43,132478077,0.207053129,115.144505,14.70331797,0.139920289,1.185764388,14.77443294,95.07781496,0.00109
Bangladesh,2003,Asia,66.886,134791598,0.212401957,122.9863866,14.67874549,0.163877665,1.138286942,13.77956095,95.24974068,0.00065
Bangladesh,2004,Asia,67.331,136986429,0.222868797,129.3923379,14.654173,0.199036334,1.123505863,12.79449404,95.42010696,0.00073
Bangladesh,2005,Asia,67.773,139035505,0.235263641,165.308346,14.62960052,0.241637326,1.09089437,11.81975742,95.59186057,0.00012
Bangladesh,2006,Asia,68.213,140921154,0.254752395,176.0773264,14.60502804,1,1.108238774,10.85529088,95.76021655,0.00101
Bangladesh,2007,Asia,68.648,142660381,0.266296791,196.9399144,14.58045556,1.8,1.114480186,9.901515171,95.92502197,0.00092
Bangladesh,2008,Asia,69.072,144304164,0.288141386,206.104875,14.55588308,2.5,1.059529893,8.958818692,96.0861324,0.00089
Bangladesh,2009,Asia,69.485,145924795,0.306664813,207.526929,14.53130983,3.1,1.156730939,8.027558194,96.24343833,0.00151
Bangladesh,2010,Asia,69.881,147575433,0.342739986,226.0479448,14.50673734,3.7,1.320837396,7.107841592,96.39688709,0
Bangladesh,2011,Asia,70.256,149273134,0.364566595,247.2633775,14.4991442,4.5,1.355517777,6.200095368,96.54632933,0
Bangladesh,2012,Asia,70.606,151005733,0.384025166,265.6405673,14.49155105,5,1.324419491,5.30484137,96.69158904,0
Bangladesh,2013,Asia,70.93,152761413,0.396697028,283.4660589,14.4839579,6.63,1.258197522,4.422388071,96.83255493,0
Bangladesh,2014,Asia,71.231,154517385,0.413092687,301.967618,14.47636475,11.9,1.279412463,3.552648541,96.96925348,0
Bangladesh,2015,Asia,71.514,156256287,0.461997426,320.2099233,14.46877161,12.9,1.350969947,2.695839017,97.10160247,0
Bangladesh,2016,Asia,71.09,159784568,0.507739271,,14.46877161,18.1,1.225900381,2.111991036,97.43839091,0
Bangladesh,2017,Asia,71.788,161793964,0.541787826,,14.46877161,19.8,1.127581108,1.297023835,97.57149329,0
Bangladesh,2018,Asia,72.567,163683958,0.586157625,,14.46877161,23.44,1.153957535,0.495642013,97.70041155,0
Bangladesh,2019,Asia,72.806,165516222,0.559733656,,14.46877161,27.76,1.244100823,0.013941243,97.82513657,0
Bangladesh,2020,Asia,71.968,167420951,0.510647559,,14.46877161,32.87,1.244689509,0,97.94567602,
Belarus,2000,Europe,68.91219512,9979610,5.304816521,3005.364257,40.78423253,1.860398126,1.346984151,0,99.27228634,1.18575
Belarus,2001,Europe,68.50731707,9928549,5.225335545,2996.309475,40.9610341,4.300616022,1.438290747,0,99.27585121,1.15
Belarus,2002,Europe,68.05609756,9865548,5.254649833,3009.402482,41.14007366,8.950971315,1.400245801,0,99.27938665,2.73
Belarus,2003,Europe,68.55365854,9796749,5.379335611,3000.745625,41.3166951,11.407,1.2990639,0,99.28288538,3.2
Belarus,2004,Europe,68.95609756,9730146,5.759420354,3063.056939,41.49495846,13.784,1.358222314,0,99.06604793,1.3344
Belarus,2005,Europe,68.85121951,9663915,5.875465459,3174.053092,41.66728294,14.314,1.498453135,0,98.81829548,1.55644
Belarus,2006,Europe,69.40487805,9604924,6.15517613,3245.372088,41.82864803,16.2,1.709412492,0,98.56788355,1.95326
Belarus,2007,Europe,70.20731707,9560953,6.029733806,3365.981865,42.00521437,19.7,1.649765914,0,98.31485789,2.28644
Belarus,2008,Europe,70.45609756,9527985,6.352864617,3393.908536,42.18095435,23,1.453492852,0,98.0592468,2.45578
Belarus,2009,Europe,70.40731707,9504583,6.03919199,3481.743517,42.3577364,27.43,1.372576981,0,97.80112807,2.33006
Belarus,2010,Europe,70.40487805,9483836,6.50264283,3299.460902,42.53284837,31.8,1.341383433,0,97.53976199,2.37
Belarus,2011,Europe,70.55365854,9461643,6.18814293,3566.173013,42.53462126,39.64889566,1.22449511,0,97.27530465,2.3
Belarus,2012,Europe,71.96585366,9446836,6.344981391,3632.87856,42.54037723,46.91,1.229218722,0,97.00804146,2.19
Belarus,2013,Europe,72.47073171,9443211,6.352712195,3704.309041,42.54194019,54.17,1.270796652,0,96.73802951,2.36
Belarus,2014,Europe,72.97073171,9448515,6.29728587,3657.124679,42.53176531,59.02,1.26884247,0,96.46534969,2.16
Belarus,2015,Europe,73.62439024,9461076,5.79426692,3690.103683,42.53416626,62.23036091,1.257482359,0,96.47706709,2
Belarus,2016,Europe,73.82682927,9469379,5.829463579,,42.90696987,71.11304576,1.253515045,0,98.34333448,2.07
Belarus,2017,Europe,74.12926829,9458989,5.946407169,,42.97840266,74.43644541,1.146289015,0,98.35775457,2.05
Belarus,2018,Europe,74.17560976,9438785,6.279579416,,43.05153217,79.12988669,1.182261729,0,98.3739982,2.18
Belarus,2019,Europe,74.22682927,9419758,6.12342695,,43.12615476,82.78915209,1.20086453,0,98.39198685,2.26
Belarus,2020,Europe,72.45721951,9379952,5.842407296,,43.19440339,85.08791245,1.152879226,0,98.65157317,
Belgium,2000,Europe,77.72195122,10251250,11.43958054,7944.129807,22.03764861,29.43169169,1.341210276,0,100.0000036,6.14678
Belgium,2001,Europe,77.97317073,10286570,11.50432068,8247.677113,22.11218626,31.28839551,1.276504166,0,99.99999586,6.07269
Belgium,2002,Europe,78.07560976,10332785,10.72798848,8267.187216,22.18672391,46.33,1.215712208,0,99.99999971,6.07494
Belgium,2003,Europe,78.12926829,10376133,11.13131453,8311.892679,22.26126156,49.97,1.214988156,0,100.0000012,6.125
Belgium,2004,Europe,78.87804878,10421137,10.94122423,8411.900657,22.33579921,53.86,1.149272139,0,100.0000032,5.92835
Belgium,2005,Europe,78.9804878,10478617,10.55578237,8576.223497,22.41033686,55.82,1.091560058,0,100.0000006,6.05073
Belgium,2006,Europe,79.3804878,10547958,10.30057207,8509.997073,22.4848745,59.72,1.051239186,0,100.0000006,5.59583
Belgium,2007,Europe,79.78292683,10625700,9.843115874,8683.671285,22.55941215,64.44,1.094535301,0,99.99999572,5.21181
Belgium,2008,Europe,79.6804878,10709973,9.984152183,8614.679503,22.6339498,66,1.213898317,0,99.99999802,5.03741
Belgium,2009,Europe,80.03414634,10796493,9.231701273,8521.49674,22.70848745,70,1.160039922,0,100.0000017,4.9406
Belgium,2010,Europe,80.18292683,10895586,9.794792242,7903.955479,22.7830251,75,1.084632861,0,99.99999861,5.03
Belgium,2011,Europe,80.58536585,11038264,8.740505152,8393.949623,22.77926024,81.609996,1.043506795,0,100.0000029,4.89
Belgium,2012,Europe,80.38536585,11106932,8.577525877,8028.798731,22.77549538,80.71999055,1.04175649,0,99.99999711,4.78
Belgium,2013,Europe,80.58780488,11159407,8.655477512,7988.524644,22.77173052,82.1702,1.008959479,0,99.9999974,4.6
Belgium,2014,Europe,81.28780488,11209057,8.041711215,7989.671853,22.76796565,85,0.970959791,0,99.99999728,4.72
Belgium,2015,Europe,80.99268293,11274196,8.437851999,7709.123078,22.76420079,85.05294175,0.909284202,0,99.9999977,4.6
Belgium,2016,Europe,81.43902439,11331422,8.310660392,,22.76420079,86.51647666,0.894706236,0,100,4.46
Belgium,2017,Europe,81.49268293,11375158,8.139438591,,22.76420079,87.67968082,0.883563446,0,99.99999838,4.42
Belgium,2018,Europe,81.59512195,11427054,8.184366679,,22.76420079,88.647343,0.891358085,0,100,4.4
Belgium,2019,Europe,81.99512195,11488980,8.093790746,,22.76420079,90.27542801,0.888487292,0,100,4.35
Belgium,2020,Europe,80.69512195,11538604,7.398130658,,22.76420079,91.52641629,1.014513524,0,99.99999626,
Benin,2000,Africa,55.391,6865946,0.206817822,51.91997361,36.67213551,0.225247851,0.412852302,67.49871343,62.21775574,0.54424
Benin,2001,Africa,55.668,7076728,0.245876343,58.11289515,36.22871586,0.36341789,0.357971127,66.74115385,62.385879,0.66626
Benin,2002,Africa,56.025,7295400,0.298818443,61.46908571,35.7852962,0.702945595,0.622819458,65.95322212,62.56639848,0.74333
Benin,2003,Africa,56.436,7520556,0.324444105,68.26219261,35.34187655,0.951327115,0.647223227,65.11419981,62.76878216,0.71192
Benin,2004,Africa,56.887,7750003,0.341935364,64.62288161,34.8984569,1.182540965,0.67614985,64.27943942,62.96612496,0.54301
Benin,2005,Africa,57.355,7982223,0.363307326,70.32255342,34.45503725,1.271031439,0.680970685,63.44993965,63.15796463,0.52085
Benin,2006,Africa,57.817,8216893,0.422300744,73.78896831,34.01161759,1.537854346,0.665723324,62.62524887,63.34453519,0.54146
Benin,2007,Africa,58.255,8454790,0.473104595,75.08920951,33.56819794,1.79,0.665,61.80493907,63.52604541,0.56355
Benin,2008,Africa,58.654,8696915,0.46223287,79.71812428,33.12477829,1.85,0.66395898,60.98952147,63.70227689,0.64038
Benin,2009,Africa,59.009,8944713,0.494146663,86.35245946,32.68135864,2.24,0.686,60.17993326,63.87282084,0.64
Benin,2010,Africa,59.318,9199254,0.525042566,87.87313802,32.23793899,3.13,0.678,59.37528178,64.03810265,0.7
Benin,2011,Africa,59.59,9460829,0.491500279,95.44252175,31.79451933,4.148323066,0.679,58.57560055,64.19812277,0.82
Benin,2012,Africa,59.842,9729254,0.456355652,91.53531895,31.35109968,4.5,0.702056158,57.78092365,64.35288158,0.94
Benin,2013,Africa,60.092,10004594,0.467785082,93.12121978,30.90768003,4.9,0.687239683,56.99214409,64.50201104,0.92
Benin,2014,Africa,60.345,10286839,0.50452817,96.7555505,30.46426038,6,0.700924949,56.20629605,64.64679742,1.04
Benin,2015,Africa,60.608,10575962,0.520992816,100.2251518,30.02084072,11.25498791,0.798484705,55.42433382,64.7868223,1.03
Benin,2016,Africa,59.539,11260085,0.598485713,,29.57742107,14.5,0.673596727,53.60645866,65.99736203,0.95
Benin,2017,Africa,59.856,11596779,0.592940505,,29.13400142,18.7,0.920613124,52.73837685,66.22719933,0.87
Benin,2018,Africa,60.14,11940683,0.636814494,,28.69058177,19,0.63285754,51.87699787,66.45219788,0.81
Benin,2019,Africa,60.454,12290444,0.608236773,,28.24716211,22.41593843,0.473313906,51.02243269,66.67226715,0.81
Benin,2020,Africa,60.088,12643123,0.631204806,,27.80374246,28.22915416,0.458762015,50.17480758,66.88732895,
Bolivia,2000,South_America,62.452,8418270,0.975259762,418.1872835,50.8643866,1.442763585,2.062971201,33.19122416,79.98631039,1.6748
Bolivia,2001,South_America,63.054,8580244,0.938201757,415.8811727,50.6783458,2.120462534,2.264906498,31.91312964,80.77731881,1.54485
Bolivia,2002,South_America,63.64,8742822,0.949350243,416.6548177,50.49230499,3.117192947,2.029451875,30.66237324,81.54188419,1.57753
Bolivia,2003,South_America,64.21,8905820,1.019557988,429.9527086,50.30626419,3.508596401,2.145792545,29.42432434,82.2924509,1.69126
Bolivia,2004,South_America,64.766,9069044,1.046416775,437.242163,50.12022339,4.439924601,1.924982155,28.19422527,83.03298988,1.99114
Bolivia,2005,South_America,65.312,9232301,1.088569382,447.1254081,49.93418259,5.227583957,1.772543032,26.97290818,83.76284924,2.13138
Bolivia,2006,South_America,65.853,9395449,1.195259486,476.5875809,49.74814179,6.200671255,1.567656118,25.75898878,84.48315277,2.34478
Bolivia,2007,South_America,66.395,9558438,1.26380481,506.9475658,49.56210099,10.49924432,1.686580784,24.55371554,85.1929341,2.54528
Bolivia,2008,South_America,66.937,9721457,1.348563251,538.6863418,49.37606019,12.5,1.96227205,23.35574551,85.89324953,2.78687
Bolivia,2009,South_America,67.476,9884790,1.416317393,527.8015425,49.19001939,16.8,1.994105729,22.1662899,86.58319782,2.94352
Bolivia,2010,South_America,68.007,10048597,1.509663496,546.597348,49.00397858,22.4,1.666248801,20.98484884,87.26318343,2.63
Bolivia,2011,South_America,68.521,10212951,1.626366425,596.5011832,48.80850365,30,1.684120002,19.81096601,87.93356681,2.52
Bolivia,2012,South_America,69.01,10377677,1.678603032,629.0052699,48.61302871,35.34,1.845594675,18.64497617,88.59412659,2.44
Bolivia,2013,South_America,69.468,10542375,1.777588045,654.4817304,48.41755377,36.99,1.840906756,17.50734346,89.23058742,2.38
Bolivia,2014,South_America,69.891,10706517,1.90631555,695.9532363,48.22207883,34.6,1.89684061,16.38894504,89.85011389,2.4
Bolivia,2015,South_America,70.277,10869732,1.909890716,742.5383997,48.0266039,37.49,1.743839017,15.27655332,90.46214101,2.36
Bolivia,2016,South_America,67.628,11263015,1.893693651,,47.77132835,39.6975146,1.530469037,14.16410076,90.94184943,2.31
Bolivia,2017,South_America,67.701,11435533,1.891315429,,47.53274255,43.83227607,1.536425677,13.06441182,91.49294855,2.26
Bolivia,2018,South_America,67.748,11606905,1.88518817,,47.31213884,44.2861422,1.496902607,11.96913206,92.03884407,2.22
Bolivia,2019,South_America,67.841,11777315,1.853461506,,47.10953568,47.47481911,1.451271127,10.87833219,92.5659539,2.22
Bolivia,2020,South_America,64.467,11936162,1.539464696,,46.92491461,59.94010155,1.394220699,9.792407346,93.08742169,
Botswana,2000,Africa,50.629,1643333,2.452333155,1073.739645,31.09187797,2.902666622,3.191242951,21.71463523,75.19896513,2.30919
Botswana,2001,Africa,50.281,1674674,2.310897524,1155.578328,30.88313659,3.430886787,3.831223033,21.05213451,75.54351833,2.70781
Botswana,2002,Africa,50.232,1704637,2.36413982,1225.313106,30.67439521,3.385922351,4.11020649,20.52247697,75.75011146,2.6215
Botswana,2003,Africa,50.518,1734387,2.260164586,1274.758204,30.46565384,3.345190174,4.007366589,20.01521091,75.93520413,2.50532
Botswana,2004,Africa,51.15,1765533,2.248612758,1362.441024,30.25691246,3.304889253,3.505874041,19.51171614,76.11861487,2.47809
Botswana,2005,Africa,52.13,1799077,2.378997792,1480.006321,30.04817109,3.262554036,2.858004185,19.01308844,76.29914683,2.58297
Botswana,2006,Africa,53.435,1835911,2.22777692,1464.639924,29.83942971,4.289932975,2.695121374,18.51821018,77.40119239,2.65414
Botswana,2007,Africa,54.983,1875458,2.303437439,1494.08114,29.63068833,5.28,2.801455193,17.64620884,78.88605385,2.64552
Botswana,2008,Africa,56.679,1915636,2.291667032,1535.091695,29.42194696,6.25,3.036968238,16.7909858,80.32351749,2.17467
